time	V(out)
9.887784946398634e-005	1.800000e+000
9.894034946398634e-005	1.800000e+000
9.900284946398633e-005	1.800000e+000
9.906534946398633e-005	1.800000e+000
9.912784946398632e-005	1.800000e+000
9.919034946398632e-005	1.800000e+000
9.925284946398631e-005	1.800000e+000
9.931534946398631e-005	1.800000e+000
9.937784946398630e-005	1.800000e+000
9.944034946398630e-005	1.800000e+000
9.950284946398629e-005	1.800000e+000
9.956534946398629e-005	1.800000e+000
9.962784946398628e-005	1.800000e+000
9.969034946398628e-005	1.800000e+000
9.975284946398627e-005	1.800000e+000
9.981534946398627e-005	1.800000e+000
9.987784946398626e-005	1.800000e+000
9.994034946398625e-005	1.800000e+000
1.000000000000000e-004	1.800000e+000
