time	V(vmem)
6.351670062625179e-005	1.031477e-014
6.351671205671980e-005	1.031477e-014
6.351671669901521e-005	1.031477e-014
6.351672129264136e-005	1.031477e-014
6.351672250467461e-005	1.031477e-014
6.351672482243670e-005	1.031477e-014
6.351672945796088e-005	1.031477e-014
6.351673379621546e-005	1.031477e-014
6.351674093263964e-005	1.031477e-014
6.351674765388000e-005	1.031477e-014
6.351675683962932e-005	1.031477e-014
6.351676543444694e-005	1.031477e-014
6.351677654106036e-005	1.131782e-012
6.351678037754052e-005	2.243552e-012
6.351678453216625e-005	3.028013e-012
6.351678552838865e-005	3.028013e-012
6.351678688578083e-005	3.028013e-012
6.351678960056516e-005	2.525063e-012
6.351679503013383e-005	8.149950e-013
6.351680123469955e-005	1.031477e-014
6.351680915243134e-005	1.031477e-014
6.351681725234793e-005	1.031477e-014
6.351682693791798e-005	1.031477e-014
6.351683701134631e-005	1.031477e-014
6.351684912319795e-005	1.031477e-014
6.351686203783546e-005	1.031477e-014
6.351687756659115e-005	1.031477e-014
6.351689522446214e-005	1.031477e-014
6.351691126556766e-005	1.031477e-014
6.351692587972575e-005	1.031477e-014
6.351694011626269e-005	1.031477e-014
6.351695406343471e-005	1.031477e-014
6.351696893811542e-005	1.031477e-014
6.351698242190286e-005	1.031477e-014
6.351699583231165e-005	1.031477e-014
6.351700833240875e-005	1.031477e-014
6.351702215893285e-005	1.031477e-014
6.351703497198112e-005	1.031477e-014
6.351704785583713e-005	1.031477e-014
6.351705980960502e-005	1.031477e-014
6.351707181334459e-005	1.031477e-014
6.351708318051693e-005	1.031477e-014
6.351709446941558e-005	1.031477e-014
6.351710519620214e-005	1.031477e-014
6.351711571693511e-005	1.031477e-014
6.351712570544511e-005	1.031477e-014
6.351713735066729e-005	1.031477e-014
6.351715002564343e-005	1.031477e-014
6.351716504194155e-005	1.031477e-014
6.351718178883561e-005	1.031477e-014
6.351720224555389e-005	1.031477e-014
6.351726999308190e-005	1.031477e-014
6.351733774060992e-005	1.031477e-014
6.351740548813792e-005	1.031477e-014
6.351747323566593e-005	1.031477e-014
6.351754098319393e-005	1.031477e-014
6.351760873072195e-005	1.031477e-014
6.351767647824996e-005	1.031477e-014
6.398386437064882e-005	1.031477e-014
6.445005226304766e-005	1.031477e-014
6.491624015544651e-005	1.031477e-014
6.538242804784536e-005	1.031477e-014
6.584861594024421e-005	1.031477e-014
6.631480383264307e-005	1.031477e-014
6.678099172504191e-005	1.031477e-014
6.723634886789901e-005	1.031477e-014
6.769170601075612e-005	1.031477e-014
6.814706315361322e-005	1.031477e-014
6.860242029647033e-005	1.031477e-014
6.905777743932743e-005	1.031477e-014
6.951313458218455e-005	1.031477e-014
6.996849172504164e-005	1.031477e-014
7.019170601075591e-005	1.031477e-014
7.041492029647018e-005	1.031477e-014
7.063813458218445e-005	1.031477e-014
7.086134886789871e-005	1.031477e-014
7.108456315361298e-005	1.031477e-014
7.130777743932724e-005	1.031477e-014
7.153099172504151e-005	1.031477e-014
7.159349172504151e-005	5.366823e-005
7.165599172504150e-005	2.683160e-004
7.171849172504150e-005	6.437840e-004
7.178099172504149e-005	1.072493e-003
7.184349172504149e-005	1.500666e-003
7.190599172504148e-005	1.928304e-003
7.196849172504148e-005	2.355407e-003
7.203099172504147e-005	2.781977e-003
7.209349172504147e-005	3.208013e-003
7.215599172504146e-005	3.633517e-003
7.221849172504146e-005	4.058490e-003
7.228099172504145e-005	4.482931e-003
7.234349172504144e-005	4.906841e-003
7.240599172504144e-005	5.330222e-003
7.246849172504143e-005	5.753073e-003
7.253099172504143e-005	6.175396e-003
7.259349172504142e-005	6.597192e-003
7.265599172504142e-005	7.018459e-003
7.271849172504141e-005	7.439201e-003
7.278099172504141e-005	7.859417e-003
7.284349172504140e-005	8.279108e-003
7.290599172504140e-005	8.698273e-003
7.296849172504139e-005	9.116916e-003
7.303099172504139e-005	9.535034e-003
7.309349172504138e-005	9.952631e-003
7.315599172504138e-005	1.036971e-002
7.321849172504137e-005	1.078626e-002
7.328099172504137e-005	1.120229e-002
7.334349172504136e-005	1.161780e-002
7.340599172504136e-005	1.203280e-002
7.346849172504135e-005	1.244727e-002
7.353099172504134e-005	1.286123e-002
7.359349172504134e-005	1.327466e-002
7.365599172504133e-005	1.368759e-002
7.371849172504133e-005	1.409999e-002
7.378099172504132e-005	1.451188e-002
7.384349172504132e-005	1.492326e-002
7.390599172504131e-005	1.533412e-002
7.396849172504131e-005	1.574447e-002
7.403099172504130e-005	1.615431e-002
7.409349172504130e-005	1.656363e-002
7.415599172504129e-005	1.697244e-002
7.421849172504129e-005	1.738074e-002
7.428099172504128e-005	1.778853e-002
7.434349172504128e-005	1.819581e-002
7.440599172504127e-005	1.860258e-002
7.446849172504127e-005	1.900885e-002
7.453099172504126e-005	1.941460e-002
7.459349172504126e-005	1.981985e-002
7.465599172504125e-005	2.022459e-002
7.471849172504125e-005	2.062883e-002
7.478099172504124e-005	2.103256e-002
7.484349172504123e-005	2.143579e-002
7.490599172504123e-005	2.183851e-002
7.496849172504122e-005	2.224073e-002
7.503099172504122e-005	2.264244e-002
7.509349172504121e-005	2.304366e-002
7.515599172504121e-005	2.344437e-002
7.521849172504120e-005	2.384458e-002
7.528099172504120e-005	2.424429e-002
7.534349172504119e-005	2.464350e-002
7.540599172504119e-005	2.504222e-002
7.546849172504118e-005	2.544043e-002
7.553099172504118e-005	2.583815e-002
7.559349172504117e-005	2.623537e-002
7.565599172504117e-005	2.663209e-002
7.571849172504116e-005	2.702832e-002
7.578099172504116e-005	2.742405e-002
7.584349172504115e-005	2.781929e-002
7.590599172504115e-005	2.821403e-002
7.596849172504114e-005	2.860828e-002
7.603099172504113e-005	2.900204e-002
7.609349172504113e-005	2.939531e-002
7.615599172504112e-005	2.978808e-002
7.621849172504112e-005	3.018036e-002
7.628099172504111e-005	3.057216e-002
7.634349172504111e-005	3.096346e-002
7.640599172504110e-005	3.135427e-002
7.646849172504110e-005	3.174460e-002
7.653099172504109e-005	3.213444e-002
7.659349172504109e-005	3.252379e-002
7.665599172504108e-005	3.291265e-002
7.671849172504108e-005	3.330103e-002
7.678099172504107e-005	3.368892e-002
7.684349172504107e-005	3.407633e-002
7.690599172504106e-005	3.446325e-002
7.696849172504106e-005	3.484969e-002
7.703099172504105e-005	3.523565e-002
7.709349172504105e-005	3.562113e-002
7.715599172504104e-005	3.600612e-002
7.721849172504103e-005	3.639063e-002
7.728099172504103e-005	3.677466e-002
7.734349172504102e-005	3.715821e-002
7.740599172504102e-005	3.754128e-002
7.746849172504101e-005	3.792388e-002
7.753099172504101e-005	3.830599e-002
7.759349172504100e-005	3.868762e-002
7.765599172504100e-005	3.906878e-002
7.771849172504099e-005	3.944947e-002
7.778099172504099e-005	3.982968e-002
7.784349172504098e-005	4.020941e-002
7.790599172504098e-005	4.058867e-002
7.796849172504097e-005	4.096745e-002
7.803099172504097e-005	4.134576e-002
7.809349172504096e-005	4.172360e-002
7.815599172504096e-005	4.210097e-002
7.821849172504095e-005	4.247786e-002
7.828099172504095e-005	4.285428e-002
7.834349172504094e-005	4.323024e-002
7.840599172504093e-005	4.360572e-002
7.846849172504093e-005	4.398073e-002
7.853099172504092e-005	4.435527e-002
7.859349172504092e-005	4.472935e-002
7.865599172504091e-005	4.510296e-002
7.871849172504091e-005	4.547610e-002
7.878099172504090e-005	4.584878e-002
7.884349172504090e-005	4.622099e-002
7.890599172504089e-005	4.659273e-002
7.896849172504089e-005	4.696401e-002
7.903099172504088e-005	4.733483e-002
7.909349172504088e-005	4.770518e-002
7.915599172504087e-005	4.807507e-002
7.921849172504087e-005	4.844450e-002
7.928099172504086e-005	4.881346e-002
7.934349172504086e-005	4.918196e-002
7.940599172504085e-005	4.955001e-002
7.946849172504085e-005	4.991759e-002
7.953099172504084e-005	5.028472e-002
7.959349172504083e-005	5.065138e-002
7.965599172504083e-005	5.101759e-002
7.971849172504082e-005	5.138334e-002
7.978099172504082e-005	5.174863e-002
7.984349172504081e-005	5.211347e-002
7.990599172504081e-005	5.247785e-002
7.996849172504080e-005	5.284178e-002
8.003099172504080e-005	5.320524e-002
8.009349172504079e-005	5.356826e-002
8.015599172504079e-005	5.393082e-002
8.021849172504078e-005	5.429292e-002
8.028099172504078e-005	5.465458e-002
8.034349172504077e-005	5.501579e-002
8.040599172504077e-005	5.537654e-002
8.046849172504076e-005	5.573684e-002
8.053099172504076e-005	5.609669e-002
8.059349172504075e-005	5.645609e-002
8.065599172504075e-005	5.681505e-002
8.071849172504074e-005	5.717355e-002
8.078099172504074e-005	5.753161e-002
8.084349172504073e-005	5.788921e-002
8.090599172504072e-005	5.824637e-002
8.096849172504072e-005	5.860309e-002
8.103099172504071e-005	5.895936e-002
8.109349172504071e-005	5.931518e-002
8.115599172504070e-005	5.967056e-002
8.121849172504070e-005	6.002549e-002
8.128099172504069e-005	6.037999e-002
8.134349172504069e-005	6.073403e-002
8.140599172504068e-005	6.108764e-002
8.146849172504068e-005	6.144080e-002
8.153099172504067e-005	6.179352e-002
8.159349172504067e-005	6.214581e-002
8.165599172504066e-005	6.249765e-002
8.171849172504066e-005	6.284904e-002
8.178099172504065e-005	6.320001e-002
8.184349172504065e-005	6.355053e-002
8.190599172504064e-005	6.390062e-002
8.196849172504064e-005	6.425027e-002
8.203099172504063e-005	6.459948e-002
8.209349172504062e-005	6.494825e-002
8.215599172504062e-005	6.529659e-002
8.221849172504061e-005	6.564450e-002
8.228099172504061e-005	6.599196e-002
8.234349172504060e-005	6.633900e-002
8.240599172504060e-005	6.668559e-002
8.246849172504059e-005	6.703176e-002
8.253099172504059e-005	6.737749e-002
8.259349172504058e-005	6.772280e-002
8.265599172504058e-005	6.806767e-002
8.271849172504057e-005	6.841211e-002
8.278099172504057e-005	6.875612e-002
8.284349172504056e-005	6.909969e-002
8.290599172504056e-005	6.944285e-002
8.296849172504055e-005	6.978557e-002
8.303099172504055e-005	7.012786e-002
8.309349172504054e-005	7.046972e-002
8.315599172504054e-005	7.081117e-002
8.321849172504053e-005	7.115217e-002
8.328099172504052e-005	7.149276e-002
8.334349172504052e-005	7.183292e-002
8.340599172504051e-005	7.217265e-002
8.346849172504051e-005	7.251196e-002
8.353099172504050e-005	7.285085e-002
8.359349172504050e-005	7.318930e-002
8.365599172504049e-005	7.352734e-002
8.371849172504049e-005	7.386496e-002
8.378099172504048e-005	7.420215e-002
8.384349172504048e-005	7.453892e-002
8.390599172504047e-005	7.487528e-002
8.396849172504047e-005	7.521121e-002
8.403099172504046e-005	7.554672e-002
8.409349172504046e-005	7.588181e-002
8.415599172504045e-005	7.621648e-002
8.421849172504045e-005	7.655074e-002
8.428099172504044e-005	7.688458e-002
8.434349172504044e-005	7.721800e-002
8.440599172504043e-005	7.755100e-002
8.446849172504042e-005	7.788359e-002
8.453099172504042e-005	7.821576e-002
8.459349172504041e-005	7.854751e-002
8.465599172504041e-005	7.887886e-002
8.471849172504040e-005	7.920978e-002
8.478099172504040e-005	7.954030e-002
8.484349172504039e-005	7.987040e-002
8.490599172504039e-005	8.020008e-002
8.496849172504038e-005	8.052936e-002
8.503099172504038e-005	8.085822e-002
8.509349172504037e-005	8.118667e-002
8.515599172504037e-005	8.151472e-002
8.521849172504036e-005	8.184236e-002
8.528099172504036e-005	8.216958e-002
8.534349172504035e-005	8.249639e-002
8.540599172504035e-005	8.282280e-002
8.546849172504034e-005	8.314879e-002
8.553099172504034e-005	8.347438e-002
8.559349172504033e-005	8.379957e-002
8.565599172504033e-005	8.412434e-002
8.571849172504032e-005	8.444872e-002
8.578099172504031e-005	8.477268e-002
8.584349172504031e-005	8.509625e-002
8.590599172504030e-005	8.541940e-002
8.596849172504030e-005	8.574216e-002
8.603099172504029e-005	8.606450e-002
8.609349172504029e-005	8.638645e-002
8.615599172504028e-005	8.670799e-002
8.621849172504028e-005	8.702913e-002
8.628099172504027e-005	8.734988e-002
8.634349172504027e-005	8.767021e-002
8.640599172504026e-005	8.799016e-002
8.646849172504026e-005	8.830969e-002
8.653099172504025e-005	8.862884e-002
8.659349172504025e-005	8.894758e-002
8.665599172504024e-005	8.926592e-002
8.671849172504024e-005	8.958393e-002
8.673603391649847e-005	8.967312e-002
8.674412281468885e-005	8.971424e-002
8.674640335520416e-005	8.972582e-002
8.674818098420262e-005	8.973486e-002
8.675004719128114e-005	8.974434e-002
8.675377960543816e-005	8.976330e-002
8.676124443375223e-005	8.980122e-002
8.677617409038036e-005	8.987704e-002
8.680603340363662e-005	9.002863e-002
8.680609335553872e-005	9.002893e-002
8.680609533182551e-005	9.002895e-002
8.680609796687456e-005	9.002896e-002
8.680610323697266e-005	9.002899e-002
8.680611377716886e-005	9.002904e-002
8.680612422553285e-005	9.003200e-002
8.680613716282252e-005	9.004537e-002
8.680614970554169e-005	9.006745e-002
8.680615172401255e-005	9.007153e-002
8.680615576095427e-005	9.007967e-002
8.680616383483773e-005	9.009594e-002
8.680617998260464e-005	9.012850e-002
8.680619692157919e-005	9.016266e-002
8.680621180702637e-005	9.019267e-002
8.680622591427537e-005	9.022111e-002
8.680623985521392e-005	9.024923e-002
8.680625476659414e-005	9.027929e-002
8.680626832333128e-005	9.030662e-002
8.680628176191737e-005	9.033372e-002
8.680629429800006e-005	9.035899e-002
8.680630700845971e-005	9.038462e-002
8.680632043131107e-005	9.041169e-002
8.680633302960339e-005	9.043708e-002
8.680634542207957e-005	9.046207e-002
8.680635716717673e-005	9.048575e-002
8.680636879992121e-005	9.050921e-002
8.680637994157124e-005	9.053168e-002
8.680639086984248e-005	9.055371e-002
8.680640131816648e-005	9.057477e-002
8.680641145797989e-005	9.059522e-002
8.680642316224173e-005	9.061882e-002
8.680643607084277e-005	9.064484e-002
8.680645120143358e-005	9.067535e-002
8.680646826189540e-005	9.070975e-002
8.680648895447208e-005	9.075147e-002
8.680656097633183e-005	9.089669e-002
8.680663299819158e-005	9.104190e-002
8.680670502005133e-005	9.118712e-002
8.680677704191106e-005	9.133233e-002
8.680684906377081e-005	9.147754e-002
8.680692108563056e-005	9.162276e-002
8.680699310749031e-005	9.176797e-002
8.681631927579846e-005	1.105687e-001
8.682594628824557e-005	1.299723e-001
8.682595098893523e-005	1.299817e-001
8.682596039031458e-005	1.300007e-001
8.682596072967210e-005	1.300014e-001
8.682596140838714e-005	1.300027e-001
8.682596276581723e-005	1.300055e-001
8.682596548067742e-005	1.300109e-001
8.682597091039777e-005	1.300219e-001
8.682597220855746e-005	1.300245e-001
8.682597480487684e-005	1.300297e-001
8.682597545395669e-005	1.300310e-001
8.682597675211637e-005	1.300337e-001
8.682597707665630e-005	1.300343e-001
8.682597772573614e-005	1.300356e-001
8.682597902389583e-005	1.300382e-001
8.682598162021522e-005	1.300426e-001
8.682598681285398e-005	1.300482e-001
8.682598811101366e-005	1.300487e-001
8.682599070733305e-005	1.300487e-001
8.682599589997181e-005	1.300487e-001
8.682600628524934e-005	1.300488e-001
8.682602142121209e-005	1.300489e-001
8.682603636462000e-005	1.300489e-001
8.682605408859635e-005	1.300490e-001
8.682607210238538e-005	1.300491e-001
8.682608719817946e-005	1.300491e-001
8.682610120487944e-005	1.300492e-001
8.682611510498709e-005	1.300493e-001
8.682612988580189e-005	1.300493e-001
8.682614343268675e-005	1.300494e-001
8.682615680634269e-005	1.300494e-001
8.682616933411093e-005	1.300495e-001
8.682618183308502e-005	1.300495e-001
8.682619532238352e-005	1.300496e-001
8.682620783254674e-005	1.300496e-001
8.682622026667573e-005	1.300497e-001
8.682623193569762e-005	1.300498e-001
8.682624358207076e-005	1.300498e-001
8.682625466521601e-005	1.300499e-001
8.682626559328312e-005	1.300499e-001
8.682627599219507e-005	1.300499e-001
8.682628611780161e-005	1.300500e-001
8.682629575085412e-005	1.300500e-001
8.682630748397433e-005	1.300501e-001
8.682631996271039e-005	1.300501e-001
8.682633503657396e-005	1.300502e-001
8.682635156265018e-005	1.300503e-001
8.682639655642157e-005	1.300505e-001
8.682647616876865e-005	1.300508e-001
8.684488461414409e-005	1.301295e-001
8.686320157997865e-005	1.302077e-001
8.686323835701170e-005	1.302079e-001
8.686324045671553e-005	1.302079e-001
8.686324325632064e-005	1.302079e-001
8.686324885553087e-005	1.302079e-001
8.686325826164548e-005	1.302080e-001
8.686326860340650e-005	1.302080e-001
8.686328035489492e-005	1.302111e-001
8.686329274293588e-005	1.302214e-001
8.686329457760307e-005	1.302243e-001
8.686329824693747e-005	1.302316e-001
8.686329916427107e-005	1.302335e-001
8.686330099893827e-005	1.302372e-001
8.686330466827266e-005	1.302446e-001
8.686331200694147e-005	1.302594e-001
8.686332668427906e-005	1.302890e-001
8.686334331629751e-005	1.303225e-001
8.686335846515296e-005	1.303530e-001
8.686337270268821e-005	1.303817e-001
8.686338667594044e-005	1.304099e-001
8.686340174200739e-005	1.304402e-001
8.686341536243397e-005	1.304677e-001
8.686342890294312e-005	1.304949e-001
8.686344148004409e-005	1.305203e-001
8.686345412868683e-005	1.305458e-001
8.686346768085808e-005	1.305731e-001
8.686348030722752e-005	1.305985e-001
8.686349279832501e-005	1.306237e-001
8.686350456440477e-005	1.306474e-001
8.686351627368996e-005	1.306710e-001
8.686352744885381e-005	1.306935e-001
8.686353844974888e-005	1.307157e-001
8.686354894415421e-005	1.307368e-001
8.686355915845157e-005	1.307574e-001
8.686356960725036e-005	1.307785e-001
8.686358187229687e-005	1.308032e-001
8.686359540168431e-005	1.308305e-001
8.686361133541972e-005	1.308626e-001
8.686362947431403e-005	1.308991e-001
8.686371512905580e-005	1.310717e-001
8.686380078379756e-005	1.312444e-001
8.686388643853932e-005	1.314170e-001
8.686397209328107e-005	1.315896e-001
8.686405774802284e-005	1.317622e-001
8.686414340276460e-005	1.319348e-001
8.686422905750636e-005	1.321074e-001
8.687693511205061e-005	1.577065e-001
8.689005103932209e-005	1.841199e-001
8.691628289386506e-005	2.369121e-001
8.696874660295101e-005	3.423879e-001
8.703124660295101e-005	4.678705e-001
8.709374660295100e-005	5.931522e-001
8.715624660295100e-005	7.182248e-001
8.723843656720714e-005	8.824361e-001
8.723858098691840e-005	8.827242e-001
8.723861978047722e-005	5.824313e-001
8.723863799725543e-005	9.640240e-002
8.723864308754203e-005	2.992724e-012
8.723864657085019e-005	3.172841e-012
8.723864819126789e-005	3.077183e-012
8.723865018633604e-005	3.040789e-012
8.723865206601782e-005	3.135285e-012
8.723865548184935e-005	2.970069e-012
8.723866231351241e-005	3.064808e-012
8.723867597683853e-005	3.012701e-012
8.723870330349077e-005	3.034017e-012
8.723875795679526e-005	3.024544e-012
8.723886726340425e-005	3.031649e-012
8.723908587662220e-005	3.026912e-012
8.723952310305811e-005	3.026912e-012
8.724039755592993e-005	3.026912e-012
8.724214646167358e-005	3.026912e-012
8.724564427316086e-005	3.026912e-012
8.725263989613543e-005	3.026912e-012
8.726663114208457e-005	3.029281e-012
8.729461363398286e-005	3.034017e-012
8.735057861777943e-005	7.267489e-008
8.735059387656850e-005	3.469558e-009
8.735059464066877e-005	3.032777e-012
8.735059616886931e-005	3.028013e-012
8.735059922527039e-005	3.028013e-012
8.735060533807255e-005	3.028013e-012
8.735060653578897e-005	3.028013e-012
8.735060893122179e-005	3.028013e-012
8.735061372208744e-005	3.028013e-012
8.735061491980386e-005	2.525064e-012
8.735061731523668e-005	1.016215e-012
8.735062210610233e-005	1.031477e-014
8.735063168783363e-005	1.031477e-014
8.735064451490763e-005	1.031477e-014
8.735065771603501e-005	1.031477e-014
8.735067257535908e-005	1.031477e-014
8.735068943661343e-005	1.031477e-014
8.735070682543651e-005	1.031477e-014
8.735072197320896e-005	1.031477e-014
8.735073611839659e-005	1.031477e-014
8.735075005835804e-005	1.031477e-014
8.735076496908541e-005	1.031477e-014
8.735077854855948e-005	1.031477e-014
8.735079200148464e-005	1.031477e-014
8.735080455385012e-005	1.031477e-014
8.735081711399553e-005	1.031477e-014
8.735083063916129e-005	1.031477e-014
8.735084320185564e-005	1.031477e-014
8.735085566750244e-005	1.031477e-014
8.735086738044985e-005	1.031477e-014
8.735087905959178e-005	1.031477e-014
8.735089018538764e-005	1.031477e-014
8.735090115040718e-005	1.031477e-014
8.735091159445764e-005	1.031477e-014
8.735092176424059e-005	1.031477e-014
8.735093149522982e-005	1.031477e-014
8.735094331426691e-005	1.031477e-014
8.735095592336444e-005	1.031477e-014
8.735097112712272e-005	1.031477e-014
8.735098784919270e-005	1.031477e-014
8.735103343242917e-005	1.031477e-014
8.735111457510103e-005	1.031477e-014
8.735360487463053e-005	1.031477e-014
8.735600710789378e-005	1.031666e-014
8.735601206249985e-005	1.031603e-014
8.735602197171200e-005	1.031477e-014
8.735603506317949e-005	1.031477e-014
8.735604295866249e-005	1.031477e-014
8.735605317149464e-005	1.031477e-014
8.735606289144092e-005	1.031477e-014
8.735607654312607e-005	7.787762e-013
8.735608969607534e-005	2.168045e-012
8.735610712780464e-005	3.028013e-012
8.735610948607710e-005	3.028013e-012
8.735611420262202e-005	3.028013e-012
8.735612363571187e-005	3.028013e-012
8.735613996546231e-005	3.028013e-012
8.735615563955231e-005	3.028013e-012
8.735616937991771e-005	3.028013e-012
8.735618281275802e-005	3.028013e-012
8.735619721408684e-005	3.028013e-012
8.735621056134403e-005	3.028013e-012
8.735622376115317e-005	3.028013e-012
8.735623613507044e-005	3.028013e-012
8.735624887454135e-005	3.028013e-012
8.735626196502887e-005	3.028013e-012
8.735627443745400e-005	3.028013e-012
8.735628657110845e-005	3.028013e-012
8.735629820776742e-005	3.028013e-012
8.735630962267477e-005	3.028013e-012
8.735632062760175e-005	3.028013e-012
8.735633133944536e-005	3.028013e-012
8.735634161697486e-005	3.028013e-012
8.735635152281739e-005	3.028013e-012
8.735636205686643e-005	3.028013e-012
8.735637412723357e-005	3.028013e-012
8.735638771553026e-005	3.028013e-012
8.735640342721592e-005	3.028013e-012
8.735642165898935e-005	3.028013e-012
8.735650702293784e-005	3.028013e-012
8.735659238688635e-005	3.028013e-012
8.735667775083485e-005	3.028013e-012
8.735676311478336e-005	3.028013e-012
8.735684847873185e-005	3.028013e-012
8.735693384268036e-005	3.028013e-012
8.735701920662885e-005	3.028013e-012
8.736340581871546e-005	3.028013e-012
8.736351073226103e-005	3.028013e-012
8.736351094261269e-005	3.028013e-012
8.736351136331601e-005	3.028013e-012
8.736351220472266e-005	3.028013e-012
8.736351314096974e-005	3.028013e-012
8.736351501346391e-005	3.028013e-012
8.736351788315458e-005	3.028013e-012
8.736352173212221e-005	3.028013e-012
8.736352673162550e-005	3.028013e-012
8.736353310987096e-005	3.028013e-012
8.736353412676702e-005	3.028013e-012
8.736353616055916e-005	3.028013e-012
8.736354022814343e-005	2.525063e-012
8.736354836331196e-005	2.357295e-013
8.736354979212046e-005	1.031514e-014
8.736355264973747e-005	1.031477e-014
8.736355836497147e-005	1.031477e-014
8.736356979543948e-005	1.031477e-014
8.736357443773488e-005	1.031477e-014
8.736357903136104e-005	1.031477e-014
8.736358024339429e-005	1.031477e-014
8.736358256115638e-005	1.031477e-014
8.736358719668056e-005	1.031477e-014
8.736359153493514e-005	1.031477e-014
8.736359867135932e-005	1.031477e-014
8.736360539259968e-005	1.031477e-014
8.736361457834900e-005	1.031477e-014
8.736362317316662e-005	1.031477e-014
8.736363427978004e-005	1.131782e-012
8.736363811626020e-005	2.243552e-012
8.736364227088593e-005	3.028013e-012
8.736364326710833e-005	3.028013e-012
8.736364462450050e-005	3.028013e-012
8.736364733928483e-005	2.525063e-012
8.736365276885351e-005	8.149950e-013
8.736365897341923e-005	1.031477e-014
8.736366689115102e-005	1.031477e-014
8.736367499106761e-005	1.031477e-014
8.736368467663766e-005	1.031477e-014
8.736369475006599e-005	1.031477e-014
8.736370686191763e-005	1.031477e-014
8.736371977655514e-005	1.031477e-014
8.736373530531083e-005	1.031477e-014
8.736375296318182e-005	1.031477e-014
8.736376900428734e-005	1.031477e-014
8.736378361844543e-005	1.031477e-014
8.736379785498237e-005	1.031477e-014
8.736381180215439e-005	1.031477e-014
8.736382667683510e-005	1.031477e-014
8.736384016062253e-005	1.031477e-014
8.736385357103133e-005	1.031477e-014
8.736386607112843e-005	1.031477e-014
8.736387989765253e-005	1.031477e-014
8.736389271070080e-005	1.031477e-014
8.736390559455681e-005	1.031477e-014
8.736391754832470e-005	1.031477e-014
8.736392955206427e-005	1.031477e-014
8.736394091923661e-005	1.031477e-014
8.736395220813525e-005	1.031477e-014
8.736396293492182e-005	1.031477e-014
8.736397345565479e-005	1.031477e-014
8.736398344416479e-005	1.031477e-014
8.736399508938697e-005	1.031477e-014
8.736400776436311e-005	1.031477e-014
8.736402278066123e-005	1.031477e-014
8.736403952755529e-005	1.031477e-014
8.736405998427357e-005	1.031477e-014
8.736412773180172e-005	1.031477e-014
8.736419547932989e-005	1.031477e-014
8.736426322685805e-005	1.031477e-014
8.736433097438622e-005	1.031477e-014
8.736439872191437e-005	1.031477e-014
8.736446646944254e-005	1.031477e-014
8.736453421697069e-005	1.031477e-014
8.783072210940160e-005	1.031477e-014
8.829691000183251e-005	1.031477e-014
8.876309789426342e-005	1.031477e-014
8.922928578669431e-005	1.031477e-014
8.969547367912522e-005	1.031477e-014
9.016166157155613e-005	1.031477e-014
9.062784946398704e-005	1.031477e-014
9.108320660684414e-005	1.031477e-014
9.153856374970125e-005	1.031477e-014
9.199392089255835e-005	1.031477e-014
9.244927803541546e-005	1.031477e-014
9.290463517827256e-005	1.031477e-014
9.335999232112967e-005	1.031477e-014
9.381534946398677e-005	1.031477e-014
9.403856374970104e-005	1.031477e-014
9.426177803541531e-005	1.031477e-014
9.448499232112958e-005	1.031477e-014
9.470820660684383e-005	1.031477e-014
9.493142089255810e-005	1.031477e-014
9.515463517827237e-005	1.031477e-014
9.537784946398664e-005	1.031477e-014
9.544034946398663e-005	5.366823e-005
9.550284946398663e-005	2.683160e-004
9.556534946398662e-005	6.437840e-004
9.562784946398662e-005	1.072493e-003
9.569034946398661e-005	1.500666e-003
9.575284946398661e-005	1.928304e-003
9.581534946398660e-005	2.355407e-003
9.587784946398660e-005	2.781977e-003
9.594034946398659e-005	3.208013e-003
9.600284946398659e-005	3.633517e-003
9.606534946398658e-005	4.058490e-003
9.612784946398658e-005	4.482931e-003
9.619034946398657e-005	4.906841e-003
9.625284946398656e-005	5.330222e-003
9.631534946398656e-005	5.753073e-003
9.637784946398655e-005	6.175396e-003
9.644034946398655e-005	6.597192e-003
9.650284946398654e-005	7.018459e-003
9.656534946398654e-005	7.439201e-003
9.662784946398653e-005	7.859417e-003
9.669034946398653e-005	8.279108e-003
9.675284946398652e-005	8.698273e-003
9.681534946398652e-005	9.116916e-003
9.687784946398651e-005	9.535034e-003
9.694034946398651e-005	9.952631e-003
9.700284946398650e-005	1.036971e-002
9.706534946398650e-005	1.078626e-002
9.712784946398649e-005	1.120229e-002
9.719034946398649e-005	1.161780e-002
9.725284946398648e-005	1.203280e-002
9.731534946398648e-005	1.244727e-002
9.737784946398647e-005	1.286123e-002
9.744034946398647e-005	1.327466e-002
9.750284946398646e-005	1.368759e-002
9.756534946398645e-005	1.409999e-002
9.762784946398645e-005	1.451188e-002
9.769034946398644e-005	1.492326e-002
9.775284946398644e-005	1.533412e-002
9.781534946398643e-005	1.574447e-002
9.787784946398643e-005	1.615431e-002
9.794034946398642e-005	1.656363e-002
9.800284946398642e-005	1.697244e-002
9.806534946398641e-005	1.738074e-002
9.812784946398641e-005	1.778853e-002
9.819034946398640e-005	1.819581e-002
9.825284946398640e-005	1.860258e-002
9.831534946398639e-005	1.900885e-002
9.837784946398639e-005	1.941460e-002
9.844034946398638e-005	1.981985e-002
9.850284946398638e-005	2.022459e-002
9.856534946398637e-005	2.062883e-002
9.862784946398637e-005	2.103256e-002
9.869034946398636e-005	2.143579e-002
9.875284946398635e-005	2.183851e-002
